[sec],Mean,[sec],Mean,[sec],Mean,[sec],Mean,[sec],Mean
151.597,19.92308,151.597,21.712,151.597,22.95455,151.597,21.77407,151.597,10.23929
151.757,19.48583,151.757,21.68,151.757,22.80682,151.757,21.56111,151.757,10.18214
151.917,19.36842,151.916,21.786,151.916,23.13447,151.916,21.54445,151.916,10.14643
152.076,19.36842,152.076,21.688,152.076,22.88826,152.076,21.78333,152.076,10.1125
152.236,19.54656,152.236,21.8,152.236,23.04735,152.236,21.72963,152.236,10.18036
152.396,19.59514,152.396,21.93,152.396,23.0947,152.396,21.68148,152.396,10.21429
152.556,19.56275,152.555,21.652,152.555,22.81439,152.555,21.61667,152.555,10.28214
152.715,19.65587,152.715,21.694,152.715,22.96023,152.715,21.69444,152.715,10.2625
152.875,19.29959,152.875,21.456,152.875,23.04924,152.875,21.26481,152.875,10.24286
153.035,19.59514,153.035,21.748,153.035,22.78598,153.035,21.56111,153.035,10.31786
153.195,19.50202,153.194,21.724,153.194,22.92235,153.194,21.62963,153.194,10.28214
153.354,19.73684,153.354,21.624,153.354,22.97348,153.354,21.66481,153.354,10.30179
153.514,19.66397,153.514,21.588,153.514,22.98295,153.514,21.67963,153.514,10.3
153.674,19.77328,153.674,21.92,153.674,22.96591,153.674,21.67222,153.674,10.43036
153.833,19.65992,153.833,21.826,153.833,23.01136,153.833,21.74074,153.833,10.24821
153.993,19.54251,153.993,21.822,153.993,22.84091,153.993,21.6963,153.993,10.19643
154.153,19.63563,154.153,21.802,154.153,23.09848,154.153,21.57593,154.153,10.13214
154.313,19.48988,154.313,21.492,154.313,22.82008,154.313,21.67407,154.313,10.31607
154.472,19.23482,154.472,21.932,154.472,23.02652,154.472,21.58704,154.472,10.23929
154.632,19.62753,154.632,21.726,154.632,22.91856,154.632,21.58704,154.632,10.16429
154.792,19.48178,154.792,21.656,154.792,22.90152,154.792,21.54445,154.792,10.27143
154.952,19.55466,154.952,21.692,154.952,22.88068,154.952,21.67037,154.952,10.38036
155.111,19.31579,155.111,21.698,155.111,22.97917,155.111,21.60556,155.111,10.40893
155.271,19.79757,155.271,21.682,155.271,23.04356,155.271,21.6963,155.271,10.10893
155.431,19.36842,155.431,21.748,155.431,22.80492,155.431,21.77037,155.431,10.1125
155.591,19.64777,155.591,21.716,155.591,23.13258,155.591,21.86852,155.591,10.24464
155.75,19.36842,155.75,21.884,155.75,23.05303,155.75,21.63333,155.75,10.29464
155.91,19.36842,155.91,21.752,155.91,22.8125,155.91,21.64444,155.91,10.25714
156.07,19.55061,156.07,21.724,156.07,22.8125,156.07,21.71111,156.07,10.15536
156.23,19.40081,156.23,21.58,156.23,22.83333,156.23,21.70555,156.23,10.25536
156.389,19.59109,156.389,21.774,156.389,23.04545,156.389,21.47407,156.389,10.19286
156.549,19.40081,156.549,21.576,156.549,23.12311,156.549,21.62778,156.549,10.33929
156.709,19.33198,156.709,21.768,156.709,22.90909,156.709,21.62407,156.709,10.19643
156.869,19.29959,156.868,21.676,156.868,22.87121,156.868,21.7,156.868,10.29464
157.028,19.54251,157.028,21.614,157.028,23.09848,157.028,21.57407,157.028,10.21964
157.188,19.68016,157.188,21.79,157.188,22.92614,157.188,21.61111,157.188,10.28929
157.348,19.69231,157.348,21.566,157.348,23.11364,157.348,21.46482,157.348,10.14107
157.508,19.52632,157.507,21.722,157.507,22.93939,157.507,21.47963,157.507,10.36786
157.667,19.19433,157.667,21.816,157.667,22.94318,157.667,21.76667,157.667,10.25536
157.827,19.36842,157.827,21.468,157.827,22.91098,157.827,21.7963,157.827,10.17321
157.987,19.22672,157.987,21.77,157.987,23.01515,157.987,21.70926,157.987,10.13929
158.147,19.48988,158.146,21.622,158.146,23.02273,158.146,21.55556,158.146,10.27679
158.306,19.41296,158.306,21.876,158.306,22.98674,158.306,21.51481,158.306,10.11071
158.466,19.35628,158.466,21.396,158.466,22.93939,158.466,21.51667,158.466,10.33393
158.626,19.51417,158.626,21.676,158.626,22.96023,158.626,21.59444,158.626,10.22143
158.786,19.44534,158.785,21.656,158.785,23.01136,158.785,21.62037,158.785,10.30536
158.945,19.55061,158.945,21.81,158.945,23.02462,158.945,21.50741,158.945,10.1625
159.105,19.61539,159.105,21.374,159.105,22.97727,159.105,21.5,159.105,10.49464
159.265,19.70041,159.265,21.634,159.265,23.07386,159.265,21.71852,159.265,10.30357
159.425,19.39271,159.424,21.676,159.424,23.11553,159.424,21.62407,159.424,10.12143
159.584,19.2753,159.584,21.58,159.584,22.82576,159.584,21.44444,159.584,10.32321
159.744,19.5587,159.744,21.758,159.744,22.875,159.744,21.56111,159.744,10.29107
159.904,19.23887,159.904,21.726,159.904,22.98485,159.904,21.49074,159.904,10.26964
160.063,19.44939,160.063,21.638,160.063,22.96402,160.063,21.66296,160.063,10.16786
160.223,19.39271,160.223,21.494,160.223,23.10795,160.223,21.49074,160.223,10.35
160.383,19.36842,160.383,21.838,160.383,23.3447,160.383,21.49815,160.383,10.46786
160.543,19.22267,160.543,21.726,160.543,23.05303,160.543,21.6963,160.543,10.3125
160.702,19.66802,160.702,21.718,160.702,23.14583,160.702,21.56667,160.702,10.33571
160.862,19.53036,160.862,21.89,160.862,23.02841,160.862,21.55926,160.862,10.25179
161.022,19.42915,161.022,21.71,161.022,23.24242,161.022,21.72593,161.022,10.25
161.182,19.02024,161.182,21.624,161.182,23.07197,161.182,21.66852,161.182,10.3
161.341,19.583,161.341,21.494,161.341,22.83144,161.341,21.54074,161.341,10.225
161.501,19.59109,161.501,21.824,161.501,23.13258,161.501,21.40556,161.501,10.31786
161.661,19.25911,161.661,21.538,161.661,23.0303,161.661,21.46111,161.661,10.21786
161.821,19.43725,161.821,21.696,161.821,23.05492,161.821,21.52963,161.821,10.29107
161.98,19.5668,161.98,21.612,161.98,23.09659,161.98,21.44074,161.98,10.3875
162.14,19.77328,162.14,21.526,162.14,23.13068,162.14,21.88704,162.14,10.29286
162.3,19.65992,162.3,21.78,162.3,22.99432,162.3,21.54259,162.3,10.22321
162.46,19.48178,162.46,21.95,162.46,23.05114,162.46,21.58889,162.46,10.48036
162.619,19.49798,162.619,21.644,162.619,23.08144,162.619,21.62222,162.619,10.20357
162.779,19.60729,162.779,21.678,162.779,22.97917,162.779,21.77037,162.779,10.33036
162.939,19.78947,162.939,21.612,162.939,22.87689,162.939,21.71111,162.939,10.22321
163.099,19.69636,163.099,21.592,163.098,23.06818,163.098,21.76481,163.098,10.23571
163.258,19.68421,163.258,21.53,163.258,23.1572,163.258,21.85,163.258,10.29464
163.418,19.33603,163.418,21.726,163.418,23.28598,163.418,21.56852,163.418,10.10893
163.578,19.4413,163.578,21.624,163.578,23.10227,163.578,21.58333,163.578,10.34643
163.738,19.69231,163.737,21.56,163.737,22.97538,163.737,21.74815,163.737,10.29464
163.897,19.30364,163.897,21.502,163.897,23.13826,163.897,21.85,163.897,10.29821
164.057,19.33603,164.057,21.598,164.057,23.1875,164.057,21.95,164.057,10.29464
164.217,19.2834,164.217,21.77,164.217,23.31629,164.217,21.7463,164.217,10.39821
164.377,19.2834,164.376,21.506,164.376,23.0322,164.376,21.72963,164.376,10.16607
164.536,19.37652,164.536,21.868,164.536,23.08144,164.536,21.81296,164.536,10.09821
164.696,19.34413,164.696,21.65,164.696,23.10985,164.696,21.44074,164.696,10.29821
164.856,19.35223,164.856,21.702,164.856,22.9678,164.856,21.72778,164.856,10.16607
165.016,19.48178,165.015,21.414,165.015,23.08523,165.015,21.76296,165.015,10.34643
165.175,19.63158,165.175,21.64,165.175,23.10227,165.175,21.58148,165.175,10.23929
165.335,19.35223,165.335,21.48,165.335,23.03598,165.335,21.67037,165.335,10.1875
165.495,19.68826,165.495,21.874,165.495,23.06629,165.495,21.79259,165.495,10.21429
165.655,19.68016,165.654,21.712,165.654,23.04735,165.654,21.82407,165.654,10.33393
165.814,19.417,165.814,21.738,165.814,23.10606,165.814,21.7537,165.814,10.46964
165.974,19.29959,165.974,21.58,165.974,23.4053,165.974,21.71482,165.974,10.2125
166.134,19.34413,166.134,21.638,166.134,23.18371,166.134,21.95741,166.134,10.20179
166.294,19.27935,166.293,21.698,166.293,22.99053,166.293,21.55741,166.293,10.28036
166.453,19.70445,166.453,21.486,166.453,23.04356,166.453,21.57593,166.453,10.22857
166.613,19.65992,166.613,21.522,166.613,23.17424,166.613,21.57593,166.613,10.25357
166.773,19.11336,166.773,21.744,166.773,23.21023,166.773,21.76481,166.773,10.275
166.932,19.35628,166.932,21.422,166.932,23.01894,166.932,21.70926,166.932,10.2625
167.092,19.55466,167.092,22.108,167.092,23.02273,167.092,21.48148,167.092,10.19286
167.252,19.5668,167.252,22.31,167.252,23.04545,167.252,21.69815,167.252,10.18571
167.412,19.55466,167.412,22.458,167.412,23.0947,167.412,21.58704,167.412,10.24286
167.571,19.44534,167.571,22.33,167.571,23.0625,167.571,21.66667,167.571,10.34464
167.731,19.59109,167.731,22.192,167.731,22.93561,167.731,21.52963,167.731,10.35179
167.891,19.2753,167.891,22.42,167.891,22.93371,167.891,21.48889,167.891,10.29643
168.051,19.60324,168.051,22.104,168.051,23.07765,168.051,21.71482,168.051,10.33214
168.21,19.31984,168.21,22.232,168.21,23.16667,168.21,21.46667,168.21,10.2625
168.37,19.49393,168.37,21.83,168.37,23.01136,168.37,21.68704,168.37,10.3375
168.53,19.37247,168.53,21.804,168.53,23.17424,168.53,21.6,168.53,10.3
168.69,19.53846,168.69,21.93,168.69,23.18561,168.69,21.62222,168.69,10.125
168.849,19.24291,168.849,21.78,168.849,23.05682,168.849,21.48704,168.849,10.22143
169.009,19.61539,169.009,21.854,169.009,23.04167,169.009,21.52778,169.009,10.2625
169.169,19.69231,169.169,22.324,169.169,22.94318,169.169,21.49444,169.169,10.25714
169.329,19.12955,169.329,22.692,169.329,22.89773,169.329,21.53889,169.329,10.34107
169.488,19.40891,169.488,22.762,169.488,22.90909,169.488,21.56667,169.488,10.27321
169.648,19.55061,169.648,22.638,169.648,22.86932,169.648,21.64074,169.648,10.28036
169.808,19.38057,169.808,22.438,169.808,22.79356,169.808,21.51852,169.808,10.38571
169.968,19.65587,169.967,22.456,169.967,22.94508,169.967,21.79074,169.967,10.26964
170.127,19.20243,170.127,22.428,170.127,22.88447,170.127,21.66852,170.127,10.35714
170.287,19.72874,170.287,22.18,170.287,22.90341,170.287,21.62037,170.287,10.23036
170.447,19.51012,170.447,22.12,170.447,22.82008,170.447,21.66296,170.447,10.34286
170.607,19.30364,170.606,22.052,170.606,22.98295,170.606,21.67407,170.606,10.25
170.766,19.48178,170.766,22.102,170.766,22.8428,170.766,21.65556,170.766,10.2625
170.926,19.11336,170.926,22.162,170.926,22.99811,170.926,21.65741,170.926,10.32857
171.086,19.24291,171.086,22,171.086,23.08333,171.086,21.44074,171.086,10.41071
171.246,19.60324,171.245,21.916,171.245,23.21212,171.245,21.87222,171.245,10.3625
171.405,19.46964,171.405,21.984,171.405,23.0322,171.405,21.97222,171.405,10.13214
171.565,19.38057,171.565,21.954,171.565,23.05492,171.565,21.53333,171.565,10.3125
171.725,19.51822,171.725,21.808,171.725,23.0322,171.725,21.67963,171.725,10.35179
171.885,19.55466,171.884,22.054,171.884,23.12689,171.884,21.45926,171.884,10.20714
172.044,19.29959,172.044,21.872,172.044,23.21023,172.044,21.42963,172.044,10.13571
172.204,19.67206,172.204,21.85,172.204,22.81061,172.204,21.61481,172.204,10.25893
172.364,19.64372,172.364,21.854,172.364,22.94697,172.364,21.69074,172.364,10.33929
172.524,19.52227,172.523,21.964,172.523,22.93939,172.523,21.47593,172.523,10.03571
172.683,19.41296,172.683,21.712,172.683,23.18182,172.683,21.59074,172.683,10.23571
172.843,19.5749,172.843,21.714,172.843,22.85038,172.843,21.54815,172.843,10.34286
173.003,19.2915,173.003,21.736,173.003,22.88826,173.003,21.59444,173.003,10.08214
173.163,19.63158,173.162,22.162,173.162,23.02652,173.162,21.62963,173.162,10.21071
173.322,19.44939,173.322,21.902,173.322,22.84091,173.322,21.63889,173.322,10.2375
173.482,19.54251,173.482,21.844,173.482,23.11364,173.482,21.65556,173.482,10.28214
173.642,19.92713,173.642,21.836,173.642,22.85985,173.642,21.52222,173.642,10.21786
173.801,19.25101,173.801,21.764,173.801,22.91098,173.801,21.74444,173.801,10.1875
173.961,19.59919,173.961,21.57,173.961,22.92424,173.961,21.46111,173.961,10.41964
174.121,19.45749,174.121,21.922,174.121,23.09659,174.121,21.77407,174.121,10.34643
174.281,19.48178,174.281,21.868,174.281,23.08712,174.281,21.51667,174.281,10.32857
174.44,19.29959,174.44,21.928,174.44,23,174.44,21.62593,174.44,10.30714
174.6,19.63158,174.6,21.772,174.6,23.05682,174.6,21.42407,174.6,10.39107
174.76,19.77328,174.76,21.698,174.76,23.07386,174.76,21.59074,174.76,10.32143
174.92,19.67611,174.92,21.676,174.92,22.97538,174.92,21.5963,174.92,10.25893
175.079,19.87854,175.079,22.058,175.079,22.98106,175.079,21.43518,175.079,10.29643
175.239,19.25911,175.239,21.626,175.239,22.82008,175.239,21.63704,175.239,10.25
175.399,19.50607,175.399,21.752,175.399,23.05492,175.399,21.67963,175.399,10.37143
175.559,19.8502,175.559,21.728,175.559,22.99242,175.559,21.66111,175.559,10.33571
175.718,19.47773,175.718,21.832,175.718,22.89394,175.718,21.61481,175.718,10.34286
175.878,19.36842,175.878,21.814,175.878,23.00189,175.878,21.53518,175.878,10.36429
176.038,19.53846,176.038,21.788,176.038,23.02841,176.038,21.60926,176.038,10.21429
176.198,19.58704,176.198,21.742,176.197,23.02462,176.197,21.49815,176.197,10.14464
176.357,19.87449,176.357,21.69,176.357,22.99053,176.357,21.66111,176.357,10.25357
176.517,19.59919,176.517,21.872,176.517,23.10985,176.517,21.57778,176.517,10.27321
176.677,19.5749,176.677,21.596,176.677,22.93182,176.677,21.60185,176.677,10.28929
176.837,19.38866,176.836,21.94,176.836,23.10038,176.836,21.87407,176.836,10.31429
176.996,19.64372,176.996,21.712,176.996,23.23864,176.996,21.78889,176.996,10.14107
177.156,19.54656,177.156,21.818,177.156,22.95644,177.156,21.57778,177.156,10.24107
177.316,19.87449,177.316,21.774,177.316,22.92045,177.316,21.51667,177.316,10.15
177.476,19.56275,177.475,21.674,177.475,23.05492,177.475,21.48148,177.475,10.37321
177.635,19.80972,177.635,21.784,177.635,22.94697,177.635,21.62778,177.635,10.19286
177.795,19.34413,177.795,21.626,177.795,23.03598,177.795,21.6037,177.795,10.42679
177.955,19.5749,177.955,21.992,177.955,23.0625,177.955,21.66481,177.955,10.25179
178.115,19.68016,178.114,21.624,178.114,23.03788,178.114,21.42778,178.114,10.275
178.274,19.62753,178.274,21.676,178.274,23.08333,178.274,21.63889,178.274,10.25536
178.434,19.42105,178.434,21.738,178.434,23.07576,178.434,21.39074,178.434,10.36429
178.594,19.73684,178.594,21.78,178.594,22.97917,178.594,21.65926,178.594,10.14286
178.754,19.73684,178.753,21.778,178.753,22.92992,178.753,21.48148,178.753,10.19107
178.913,19.50607,178.913,21.642,178.913,23.10227,178.913,21.58148,178.913,10.18393
179.073,19.74899,179.073,21.652,179.073,23.01326,179.073,21.36296,179.073,10.28571
179.233,19.53846,179.233,21.89,179.233,23.1875,179.233,21.44815,179.233,10.3125
179.393,19.65182,179.392,21.51,179.392,23.21023,179.392,21.47593,179.392,10.3
179.552,19.41296,179.552,21.742,179.552,22.97727,179.552,21.54259,179.552,10.2125
179.712,19.63158,179.712,21.734,179.712,22.89394,179.712,21.60926,179.712,10.33393
179.872,19.59109,179.872,21.682,179.872,23.04545,179.872,21.60926,179.872,10.24821
180.031,19.53036,180.031,21.572,180.031,22.81818,180.031,21.53333,180.031,10.16071
180.191,19.7166,180.191,21.768,180.191,23.15341,180.191,21.44259,180.191,10.25893
180.351,19.64372,180.351,21.762,180.351,23.17992,180.351,21.54445,180.351,10.30179
180.511,19.44534,180.511,21.664,180.511,22.93561,180.511,21.62963,180.511,10.21607
180.67,19.54656,180.67,21.84,180.67,23.13258,180.67,21.8037,180.67,10.15
180.83,19.91093,180.83,21.726,180.83,23.23485,180.83,21.62407,180.83,10.30357
180.99,19.84211,180.99,21.958,180.99,23.20833,180.99,21.4963,180.99,10.33214
181.15,19.47773,181.15,21.704,181.15,23.24432,181.15,21.4037,181.15,10.27679
181.309,19.53036,181.309,21.87,181.309,23.31061,181.309,21.54445,181.309,10.14286
181.469,19.77328,181.469,21.752,181.469,23.1875,181.469,21.49815,181.469,10.39107
181.629,19.81781,181.629,21.486,181.629,23.02652,181.629,21.38148,181.629,10.43036
181.789,19.54656,181.789,21.786,181.789,23.01515,181.789,21.62593,181.789,10.2625
181.948,19.44939,181.948,21.558,181.948,23.30492,181.948,22.28889,181.948,10.24107
182.108,19.73279,182.108,21.658,182.108,22.80682,182.108,26.25556,182.108,10.32321
182.268,19.47773,182.268,21.854,182.268,23.17045,182.268,24.46667,182.268,10.21786
182.428,19.59514,182.428,21.668,182.428,22.92614,182.428,25.12778,182.428,10.25357
182.587,19.47368,182.587,21.68,182.587,22.94129,182.587,25.17593,182.587,10.35536
182.747,19.55061,182.747,21.758,182.747,23.09091,182.747,24.9,182.747,10.39107
182.907,19.50607,182.907,21.57,182.907,23.13447,182.907,24.66481,182.907,10.225
183.067,19.9919,183.066,21.496,183.066,23.08144,183.066,24.28889,183.066,10.16429
183.226,19.50202,183.226,21.716,183.226,23.14015,183.226,23.94815,183.226,10.45
183.386,19.59109,183.386,21.652,183.386,23.2803,183.386,23.71482,183.386,10.33393
183.546,19.26316,183.546,21.732,183.546,23.0928,183.546,23.65,183.546,10.37143
183.706,19.39271,183.705,21.758,183.705,22.96023,183.705,23.28889,183.705,10.35714
183.865,19.7166,183.865,21.782,183.865,23.06818,183.865,23.13704,183.865,10.33214
184.025,19.65587,184.025,21.656,184.025,23.14773,184.025,22.82037,184.025,10.29286
184.185,19.65182,184.185,21.778,184.185,23.26894,184.185,22.97222,184.185,10.3375
184.345,19.5668,184.344,21.67,184.344,23.18182,184.344,23,184.344,10.48036
184.504,19.48583,184.504,21.6,184.504,23.08523,184.504,22.75926,184.504,10.25714
184.664,19.23887,184.664,21.786,184.664,23.25947,184.664,22.81296,184.664,10.34821
184.824,19.48583,184.824,21.816,184.824,23.25189,184.824,22.7,184.824,10.32857
184.984,19.54656,184.983,21.716,184.983,23.19129,184.983,22.85926,184.983,10.46429
185.143,19.32389,185.143,21.9,185.143,23.24811,185.143,22.62593,185.143,10.46071
185.303,19.51012,185.303,21.572,185.303,23.04735,185.303,22.67963,185.303,10.3
185.463,19.583,185.463,21.578,185.463,23.04735,185.463,22.57593,185.463,10.30357
185.623,19.27935,185.622,21.92,185.622,22.83144,185.622,22.64444,185.622,10.38929
185.782,19.65992,185.782,21.736,185.782,23.09848,185.782,22.57407,185.782,10.26429
185.942,19.72065,185.942,21.6,185.942,23.3125,185.942,22.46296,185.942,10.32143
186.102,19.90688,186.102,21.636,186.102,23.22348,186.102,22.56111,186.102,10.39286
186.262,19.57895,186.261,21.47,186.261,23.13068,186.261,22.47963,186.261,10.15357
186.421,19.19433,186.421,21.742,186.421,22.89773,186.421,22.46667,186.421,10.275
186.581,19.7247,186.581,21.752,186.581,23.11742,186.581,22.30556,186.581,10.2
186.741,19.44939,186.741,21.678,186.741,23.06629,186.741,22.54815,186.741,10.27143
186.9,19.34818,186.9,21.588,186.9,22.99432,186.9,22.32963,186.9,10.29107
187.06,19.51012,187.06,21.484,187.06,23.16856,187.06,22.38889,187.06,10.36607
187.22,19.68016,187.22,21.466,187.22,22.96212,187.22,22.45,187.22,10.39643
187.38,19.76113,187.38,21.63,187.38,22.96402,187.38,22.64444,187.38,10.21964
187.539,19.74089,187.539,21.758,187.539,23.03598,187.539,22.4,187.539,10.44643
187.699,19.57895,187.699,21.706,187.699,22.93371,187.699,22.51481,187.699,10.25893
187.859,19.52632,187.859,21.81,187.859,23.14962,187.859,22.52963,187.859,10.22857
188.019,20.46154,188.019,21.896,188.019,23.07008,188.019,22.55741,188.019,10.31071
188.178,20.22672,188.178,21.94,188.178,22.88826,188.178,22.37778,188.178,10.26071
188.338,20.28745,188.338,21.762,188.338,22.91856,188.338,22.39259,188.338,10.25893
188.498,20.28745,188.498,22.082,188.498,22.94129,188.498,22.29074,188.498,10.23393
188.658,20.47773,188.658,22.1,188.658,22.91856,188.658,22.58704,188.658,10.24643
188.817,20.37247,188.817,22.206,188.817,23.13447,188.817,22.2537,188.817,10.3125
188.977,20.31984,188.977,22.014,188.977,23.10985,188.977,22.45555,188.977,10.16429
189.137,20.35223,189.137,21.978,189.137,23.15909,189.137,22.40741,189.137,10.36429
189.297,19.78138,189.297,21.948,189.296,23.06818,189.296,22.21667,189.296,10.30536
189.456,19.93927,189.456,21.778,189.456,23.10985,189.456,22.17963,189.456,10.28036
189.616,20.1336,189.616,21.93,189.616,23.10985,189.616,22.47963,189.616,10.30536
189.776,19.88259,189.776,22.044,189.776,23.23864,189.776,22.32037,189.776,10.325
189.936,19.94737,189.935,22.034,189.935,23.22159,189.935,22.34259,189.935,10.30536
190.095,19.66802,190.095,22.074,190.095,23.02841,190.095,22.23519,190.095,10.11607
190.255,19.8583,190.255,22.022,190.255,23.0303,190.255,22.47963,190.255,10.30357
190.415,19.56275,190.415,21.804,190.415,23.24242,190.415,22.15185,190.415,10.27321
190.575,19.96356,190.574,21.84,190.574,23.01705,190.574,22.36667,190.574,10.32857
190.734,20.0081,190.734,21.96,190.734,23.05303,190.734,22.34259,190.734,10.31786
190.894,19.84211,190.894,21.988,190.894,23.29356,190.894,22.35,190.894,10.22679
191.054,20.12146,191.054,21.968,191.054,23.14015,191.054,22.28333,191.054,10.18393
191.214,19.37247,191.213,21.946,191.213,23.01136,191.213,22.35,191.213,10.31071
191.373,19.67206,191.373,21.796,191.373,22.92424,191.373,22.35,191.373,10.29107
191.533,19.46559,191.533,22.002,191.533,23.14962,191.533,22.30926,191.533,10.20714
191.693,19.87854,191.693,21.836,191.693,23.18371,191.693,22.31852,191.693,10.2875
191.853,19.73684,191.852,22.128,191.852,23.20644,191.852,22.24074,191.852,10.41607
192.012,19.65587,192.012,21.836,192.012,23.11553,192.012,22.21852,192.012,10.21964
192.172,19.80972,192.172,21.934,192.172,23.25758,192.172,22.29074,192.172,10.30893
192.332,19.82591,192.332,21.832,192.332,23.21402,192.332,22.41481,192.332,10.29464
192.492,19.4332,192.491,21.94,192.491,22.98106,192.491,22.22222,192.491,10.21607
192.651,19.81781,192.651,21.872,192.651,23.22538,192.651,22.1963,192.651,10.2625
192.811,19.8502,192.811,21.68,192.811,23.13068,192.811,22.08704,192.811,10.24643
192.971,19.66802,192.971,21.666,192.971,23.15152,192.971,22.0963,192.971,10.28571
193.131,19.66397,193.13,21.67,193.13,23.02841,193.13,22.25556,193.13,10.15893
193.29,19.64372,193.29,21.716,193.29,23.40341,193.29,22.16111,193.29,10.325
193.45,19.67206,193.45,21.812,193.45,23.15341,193.45,22.11852,193.45,10.29286
193.61,19.4413,193.61,21.706,193.61,23.07576,193.61,22.06667,193.61,10.13929
193.769,19.60324,193.769,21.766,193.769,23.27841,193.769,22.1537,193.769,10.24821
193.929,19.64372,193.929,21.768,193.929,23.10227,193.929,21.9037,193.929,10.32143
194.089,19.82996,194.089,21.774,194.089,23.19129,194.089,21.83889,194.089,10.20714
194.249,20.05668,194.249,21.696,194.249,23.40341,194.249,22.18889,194.249,10.35536
194.408,19.81376,194.408,21.888,194.408,23.14773,194.408,22.12778,194.408,10.34464
194.568,19.60324,194.568,21.56,194.568,23.22159,194.568,22.10926,194.568,10.20536
194.728,19.77328,194.728,21.612,194.728,23.31439,194.728,22.21296,194.728,10.35357
194.888,19.46154,194.888,21.708,194.888,23.16477,194.888,22.07407,194.888,10.41071
195.047,19.43725,195.047,21.796,195.047,23.20265,195.047,21.93333,195.047,10.20714
195.207,19.39676,195.207,21.628,195.207,23.30682,195.207,22.12963,195.207,10.30893
195.367,19.91093,195.367,21.738,195.367,23.02462,195.367,22.10185,195.367,10.21071
195.527,19.55466,195.527,21.97,195.527,23.10417,195.527,21.9037,195.527,10.15714
195.686,20.05668,195.686,21.752,195.686,23.22727,195.686,22.22222,195.686,10.36429
195.846,19.48988,195.846,21.778,195.846,23.0625,195.846,21.97593,195.846,10.25179
196.006,19.39676,196.006,21.37,196.006,23.24242,196.006,22.01852,196.006,10.18036
196.166,19.4251,196.165,21.774,196.165,23.07955,196.165,22.05926,196.165,10.42143
196.325,19.54251,196.325,21.882,196.325,23.23485,196.325,21.8463,196.325,10.43214
196.485,19.65182,196.485,21.728,196.485,23.17803,196.485,22.32037,196.485,10.32857
196.645,19.69231,196.645,21.578,196.645,23.46023,196.645,22.23704,196.645,10.44464
196.805,19.60729,196.804,21.658,196.804,23.09848,196.804,22.14444,196.804,10.45
196.964,19.5668,196.964,21.66,196.964,23.1875,196.964,21.95926,196.964,10.34464
197.124,19.75304,197.124,21.888,197.124,23.20644,197.124,21.91852,197.124,10.39107
197.284,19.42915,197.284,21.838,197.284,23.31818,197.284,22.0037,197.284,10.22679
197.444,19.42105,197.443,21.508,197.443,23.30303,197.443,21.93704,197.443,10.38571
197.603,19.48583,197.603,21.77,197.603,23.19129,197.603,21.96667,197.603,10.20179
197.763,19.19838,197.763,21.884,197.763,23.33144,197.763,21.92593,197.763,10.36964
197.923,19.64777,197.923,21.79,197.923,23,197.923,21.97593,197.923,10.18214
198.083,19.68016,198.082,21.656,198.082,23.30303,198.082,21.98519,198.082,10.31071
198.242,19.76923,198.242,21.774,198.242,23.16288,198.242,21.87222,198.242,10.39464
198.402,19.68826,198.402,21.652,198.402,23.15909,198.402,21.96111,198.402,10.36964
198.562,19.40891,198.562,21.564,198.562,23.23295,198.562,21.83519,198.562,10.33214
198.722,19.40486,198.721,21.734,198.721,23.23295,198.721,21.87037,198.721,10.21071
198.881,19.4413,198.881,21.772,198.881,23.05492,198.881,21.88889,198.881,10.34643
199.041,19.49798,199.041,21.854,199.041,23.25947,199.041,22.04074,199.041,10.39821
199.201,19.98381,199.201,21.504,199.201,23.22917,199.201,21.96296,199.201,10.34107
199.361,19.56275,199.36,21.708,199.36,23.15909,199.36,22.0537,199.36,10.41071
199.52,19.71255,199.52,21.634,199.52,23.24242,199.52,21.8,199.52,10.24464
199.68,19.62753,199.68,21.59,199.68,23.09091,199.68,21.84074,199.68,10.33214
199.84,19.61134,199.84,21.546,199.84,23.05303,199.84,21.93148,199.84,10.10179
199.999,19.82186,199.999,21.622,199.999,23.17803,199.999,21.99074,199.999,10.34464
200.159,19.76923,200.159,21.728,200.159,23.02273,200.159,22.01111,200.159,10.19286
200.319,19.583,200.319,21.648,200.319,23.29167,200.319,21.92037,200.319,10.48929
200.479,19.67206,200.479,21.762,200.479,23.0625,200.479,21.96852,200.479,10.22143
200.638,19.54656,200.638,21.69,200.638,22.98864,200.638,22.02037,200.638,10.33036
200.798,19.80567,200.798,21.656,200.798,23.01136,200.798,21.97222,200.798,10.32857
200.958,19.55061,200.958,21.57,200.958,23.26515,200.958,21.86296,200.958,10.36071
201.118,19.76923,201.118,21.806,201.118,23.12879,201.118,22.11667,201.118,10.23036
201.277,19.74494,201.277,21.682,201.277,23.39583,201.277,22.1537,201.277,10.30893
201.437,19.61943,201.437,21.782,201.437,23.88447,201.437,21.85185,201.437,10.32857
201.597,19.68016,201.597,21.796,201.597,23.78598,201.597,22.00556,201.597,10.24821
201.757,19.64777,201.757,21.554,201.757,23.70644,201.757,22.0463,201.757,10.20714
201.916,19.81376,201.916,21.7,201.916,23.92614,201.916,21.87778,201.916,10.27321
202.076,19.66802,202.076,21.694,202.076,23.80114,202.076,22.13333,202.076,10.32143
202.236,19.46154,202.236,21.602,202.236,23.70265,202.236,22.18148,202.236,10.29821
