[sec],Mean,[sec],Mean,[sec],Mean,[sec],Mean,[sec],Mean
202.875,6.89879,202.875,6.592,202.875,7.09659,202.875,17.07407,202.875,5.66071
203.035,7.02834,203.034,6.468,203.034,7.03788,203.034,16.98519,203.034,5.63214
203.194,7.11336,203.194,6.59,203.194,7.01136,203.194,16.87593,203.194,5.64464
203.354,7.17409,203.354,6.66,203.354,7.04167,203.354,17.01111,203.354,5.61964
203.514,7.06073,203.514,6.662,203.514,7.14015,203.514,16.86852,203.514,5.59643
203.674,7.13765,203.673,6.54,203.673,6.98485,203.673,17.00926,203.673,5.55714
203.833,7.18219,203.833,6.66,203.833,6.97348,203.833,16.95185,203.833,5.56786
203.993,7.13765,203.993,6.458,203.993,7.08523,203.993,16.88333,203.993,5.63571
204.153,7.19028,204.153,6.542,204.153,7.0303,204.153,17.05556,204.153,5.62679
204.313,7.01619,204.312,6.542,204.312,7.0303,204.312,17.12593,204.312,5.6625
204.472,7.19433,204.472,6.482,204.472,7.00758,204.472,17.04445,204.472,5.59107
204.632,7.1417,204.632,6.538,204.632,6.90341,204.632,16.98519,204.632,5.61607
204.792,7.17409,204.792,6.442,204.792,7.08523,204.792,17.08519,204.792,5.56607
204.952,7.06478,204.951,6.57,204.951,7.11932,204.951,17.11111,204.951,5.50179
205.111,7.24292,205.111,6.594,205.111,7.0322,205.111,17.34444,205.111,5.69821
205.271,7.11741,205.271,6.546,205.271,7.12879,205.271,16.87778,205.271,5.525
205.431,7.10526,205.431,6.492,205.431,7.17614,205.431,17.01296,205.431,5.61786
205.591,7.09717,205.59,6.596,205.59,7.25379,205.59,16.92222,205.59,5.66071
205.75,7.04858,205.75,6.552,205.75,7.25568,205.75,17.15,205.75,5.5625
205.91,7.15789,205.91,6.518,205.91,7.20265,205.91,16.98148,205.91,5.64464
206.07,7.04453,206.07,6.464,206.07,7.39962,206.07,17.06852,206.07,5.58393
206.23,7.12551,206.229,6.516,206.229,7.66477,206.229,17.11852,206.229,5.55179
206.389,7.26721,206.389,6.584,206.389,7.58902,206.389,17.05926,206.389,5.58036
206.549,6.96761,206.549,6.486,206.549,7.58333,206.549,16.99444,206.549,5.65893
206.709,7.10931,206.709,6.452,206.709,7.66477,206.709,17.19444,206.709,5.58393
206.868,7.10526,206.868,6.552,206.868,7.6572,206.868,17.01111,206.868,5.46607
207.028,6.9919,207.028,6.544,207.028,7.67235,207.028,16.93889,207.028,5.5125
207.188,7.14575,207.188,6.458,207.188,7.81818,207.188,16.83889,207.188,5.53571
207.348,7.08097,207.348,6.598,207.348,7.77273,207.348,16.93889,207.348,5.54464
207.507,7.19433,207.507,6.532,207.507,7.74242,207.507,16.97593,207.507,5.5375
207.667,6.96356,207.667,6.694,207.667,7.78788,207.667,17.0537,207.667,5.52679
207.827,6.95142,207.827,6.468,207.827,7.6875,207.827,16.92778,207.827,5.63393
207.987,6.97976,207.987,6.482,207.987,7.68939,207.987,17.05556,207.987,5.61071
208.146,6.9919,208.146,6.504,208.146,7.61364,208.146,17.13333,208.146,5.53571
208.306,7.11741,208.306,6.542,208.306,7.83712,208.306,16.90741,208.306,5.57857
208.466,7.09717,208.466,6.534,208.466,7.67803,208.466,17.02407,208.466,5.57857
208.626,7.02429,208.626,6.522,208.626,7.66477,208.626,16.99259,208.626,5.54643
208.785,7.17814,208.785,6.602,208.785,7.82386,208.785,17.04815,208.785,5.53929
208.945,6.91498,208.945,6.482,208.945,7.61174,208.945,16.97222,208.945,5.65893
209.105,6.95142,209.105,6.57,209.105,7.70265,209.105,16.89444,209.105,5.60893
209.265,7.17409,209.264,6.538,209.264,7.74811,209.264,17.01296,209.264,5.48571
209.424,7.07287,209.424,6.448,209.424,7.7197,209.424,17.07037,209.424,5.62857
209.584,7.03239,209.584,6.47,209.584,7.75189,209.584,16.97407,209.584,5.54821
209.744,7.07287,209.744,6.48,209.744,7.62689,209.744,16.92778,209.744,5.65179
209.904,6.95142,209.903,6.514,209.903,7.69697,209.903,17.00741,209.903,5.67679
210.063,7.23077,210.063,6.566,210.063,7.62879,210.063,16.8463,210.063,5.49286
210.223,7.18219,210.223,6.51,210.223,7.73674,210.223,17.03333,210.223,5.53571
210.383,7.11741,210.383,6.466,210.383,7.71591,210.383,16.95,210.383,5.66786
210.543,7.19838,210.542,6.508,210.542,7.67803,210.542,15.79259,210.542,5.58571
210.702,7.01215,210.702,6.55,210.702,7.60417,210.702,17.26852,210.702,5.60357
210.862,7.27935,210.862,6.468,210.862,7.75,210.862,17.29815,210.862,5.5875
211.022,7.19838,211.022,6.488,211.022,7.58712,211.022,17.23704,211.022,5.62143
211.182,7.19028,211.181,6.492,211.181,7.64394,211.181,17.3963,211.181,5.57143
211.341,7.18219,211.341,6.526,211.341,7.60795,211.341,17.23519,211.341,5.69286
211.501,7.02429,211.501,6.594,211.501,7.68182,211.501,17.47593,211.501,5.48929
211.661,7.12551,211.661,6.548,211.661,7.6875,211.661,17.51481,211.661,5.54286
211.821,7.18219,211.82,6.51,211.82,7.18939,211.82,17.4,211.82,5.5625
211.98,7.15789,211.98,6.356,211.98,6.85985,211.98,17.59815,211.98,5.57143
212.14,7.14575,212.14,6.562,212.14,7.48106,212.14,17.35185,212.14,5.54643
212.3,7.20243,212.3,6.52,212.3,7.75379,212.3,17.27593,212.3,5.53929
212.46,7.11336,212.459,6.436,212.459,7.92424,212.459,17.53889,212.459,5.70536
212.619,7.15789,212.619,6.462,212.619,7.92045,212.619,17.16111,212.619,5.52143
212.779,7.11336,212.779,6.566,212.779,7.91288,212.779,17.40926,212.779,5.54286
212.939,7.21457,212.939,6.526,212.939,8.11932,212.939,17.35926,212.939,5.45179
213.099,7.21862,213.098,6.46,213.098,7.92424,213.098,17.32222,213.098,5.6
213.258,7.34008,213.258,6.546,213.258,8.03598,213.258,17.36296,213.258,5.48571
213.418,7.14575,213.418,6.526,213.418,8.11364,213.418,17.37037,213.418,5.50893
213.578,7.19433,213.578,6.536,213.578,8.12311,213.578,17.51667,213.578,5.58929
213.737,7.15789,213.737,6.444,213.737,8.02841,213.737,17.38889,213.737,5.64107
213.897,7.16194,213.897,6.336,213.897,8.01515,213.897,17.30741,213.897,5.56786
214.057,6.94737,214.057,6.598,214.057,8.07008,214.057,17.37593,214.057,5.65714
214.217,7.02429,214.217,6.584,214.217,8.15341,214.217,17.31852,214.217,5.45179
214.376,7.04453,214.376,6.412,214.376,8.13447,214.376,17.14074,214.376,5.65179
214.536,7.0081,214.536,6.364,214.536,8.00379,214.536,17.41111,214.536,5.51607
214.696,7.05668,214.696,6.252,214.696,8.16477,214.696,17.41111,214.696,5.5375
214.856,7.08502,214.856,6.424,214.856,8.12879,214.856,17.30926,214.856,5.59464
215.015,7.25506,215.015,6.128,215.015,8.12121,215.015,17.42963,215.015,5.59464
215.175,6.98785,215.175,6.434,215.175,8.14962,215.175,17.25926,215.175,5.5875
215.335,7.14575,215.335,6.674,215.335,8.19508,215.335,17.27222,215.335,5.61429
215.495,7.10931,215.495,6.196,215.494,8.31061,215.494,17.24259,215.494,5.625
215.654,7.17814,215.654,6.528,215.654,8.08712,215.654,17.30741,215.654,5.55714
215.814,7.22672,215.814,6.388,215.814,8.10985,215.814,17.36852,215.814,5.56071
215.974,7.22267,215.974,6.378,215.974,8.13447,215.974,17.19444,215.974,5.51071
216.134,7.06883,216.133,6.638,216.133,8.13826,216.133,17.26481,216.133,5.52679
216.293,7.06073,216.293,6.686,216.293,8.07576,216.293,17.4037,216.293,5.67679
216.453,7.21457,216.453,6.56,216.453,8.125,216.453,17.29815,216.453,5.54464
216.613,7.16194,216.613,6.75,216.613,8.02083,216.613,17.3037,216.613,5.625
216.773,7.25101,216.772,6.778,216.772,8.1553,216.772,17.25,216.772,5.51964
216.932,6.98785,216.932,6.63,216.932,8.16288,216.932,17.40556,216.932,5.54643
217.092,7.09312,217.092,6.73,217.092,8.01136,217.092,17.27778,217.092,5.59643
217.252,7.04049,217.252,6.736,217.252,8.18561,217.252,17.14815,217.252,5.58571
217.412,7.21862,217.411,6.752,217.411,7.9697,217.411,17.41481,217.411,5.55179
217.571,7.03644,217.571,6.712,217.571,8.10417,217.571,17.22963,217.571,5.46964
217.731,7.19838,217.731,6.726,217.731,8.03788,217.731,17.20926,217.731,5.55179
217.891,7.23482,217.891,6.72,217.891,8.18182,217.891,17.37037,217.891,5.51607
218.051,7.10931,218.05,6.802,218.05,8.30682,218.05,17.14074,218.05,5.55893
218.21,7.07692,218.21,6.756,218.21,8.43561,218.21,17.24074,218.21,5.7125
218.37,6.95547,218.37,6.598,218.37,8.47348,218.37,17.12778,218.37,5.49286
218.53,7.05668,218.53,6.696,218.53,8.51515,218.53,17.04074,218.53,5.49286
218.69,7.10121,218.689,6.728,218.689,8.47538,218.689,17.31482,218.689,5.60536
218.849,7.25101,218.849,6.662,218.849,8.49432,218.849,17.23519,218.849,5.51607
219.009,7.09717,219.009,6.724,219.009,8.48295,219.009,17.26667,219.009,5.61964
219.169,7.30364,219.169,6.786,219.169,8.51136,219.169,17.01852,219.169,5.6625
219.329,7.12955,219.328,6.772,219.328,8.47348,219.328,17.12407,219.328,5.57321
219.488,7.04858,219.488,6.718,219.488,8.5,219.488,17.30185,219.488,5.59643
219.648,7.20243,219.648,6.746,219.648,8.47348,219.648,17.34815,219.648,5.60179
219.808,7.04049,219.808,6.6,219.808,8.38826,219.808,17.19444,219.808,5.61786
219.967,6.97571,219.967,6.688,219.967,8.57576,219.967,17.21667,219.967,5.52679
220.127,7.18623,220.127,6.642,220.127,8.48864,220.127,17.28148,220.127,5.61607
220.287,7.08907,220.287,6.592,220.287,8.3428,220.287,17.21111,220.287,5.59821
220.447,7.12551,220.447,6.68,220.447,8.42803,220.447,17.31852,220.447,5.54286
220.606,7.07287,220.606,6.612,220.606,8.48674,220.606,17.34259,220.606,5.66429
220.766,6.97166,220.766,6.642,220.766,8.3447,220.766,17.10185,220.766,5.53393
220.926,7.12955,220.926,6.572,220.926,8.52841,220.926,17.1037,220.926,5.53036
221.086,7.11741,221.086,6.684,221.086,8.45833,221.086,17.1963,221.086,5.57857
221.245,7.03644,221.245,6.64,221.245,8.24621,221.245,17.13333,221.245,5.36607
221.405,7.07692,221.405,6.674,221.405,8.45644,221.405,17.23333,221.405,4.76786
221.565,7.04858,221.565,6.648,221.565,8.40341,221.565,17.15,221.565,5.65179
221.725,7.1498,221.725,6.686,221.725,8.48106,221.725,17.04074,221.725,5.46607
221.884,7.08502,221.884,6.598,221.884,8.2178,221.884,17.09259,221.884,5.64107
222.044,7.06073,222.044,6.568,222.044,8.35417,222.044,17.12222,222.044,5.67143
222.204,7.10121,222.204,6.796,222.204,8.44697,222.204,17.12222,222.204,5.72857
222.364,7.1336,222.363,6.658,222.363,8.38636,222.363,17.25926,222.363,5.70714
222.523,6.97976,222.523,6.71,222.523,8.28977,222.523,17.07593,222.523,5.73571
222.683,7.14575,222.683,6.636,222.683,8.36553,222.683,17.15926,222.683,5.75893
222.843,6.9919,222.843,6.718,222.843,8.48674,222.843,17.23333,222.843,5.6875
223.003,7.13765,223.002,6.718,223.002,8.37689,223.002,17.09444,223.002,5.71607
223.162,7.19433,223.162,6.644,223.162,8.47538,223.162,17.25556,223.162,5.72143
223.322,7.16599,223.322,6.75,223.322,8.36932,223.322,17.15741,223.322,5.79464
223.482,6.84615,223.482,6.766,223.482,8.31818,223.482,17.16111,223.482,5.80714
223.642,7.06478,223.641,6.744,223.641,8.41288,223.641,17.06667,223.641,5.71071
223.801,7.23482,223.801,6.756,223.801,8.375,223.801,17.15185,223.801,5.66964
223.961,7.04049,223.961,6.784,223.961,8.38826,223.961,17.09815,223.961,5.70357
224.121,7.08097,224.121,6.746,224.121,8.37689,224.121,17.04815,224.121,5.73393
224.281,7.09312,224.28,6.61,224.28,8.39962,224.28,17.06852,224.28,5.3
224.44,7.04858,224.44,6.666,224.44,8.43561,224.44,17.23889,224.44,4.88036
224.6,7.05668,224.6,6.754,224.6,8.35985,224.6,17.14815,224.6,4.29464
224.76,6.95951,224.76,6.606,224.76,8.33144,224.76,17.0537,224.76,5.58929
224.92,7.28745,224.919,6.842,224.919,8.24242,224.919,17.10185,224.919,5.32679
225.079,7.03239,225.079,6.638,225.079,8.33144,225.079,17.14815,225.079,3.67143
225.239,7.08097,225.239,6.656,225.239,8.34091,225.239,17.33148,225.239,5.6625
225.399,7.03239,225.399,6.724,225.399,8.29167,225.399,17.22407,225.399,5.85
225.559,7.21457,225.558,6.724,225.558,8.28977,225.558,17.23519,225.558,5.93929
225.718,7.21862,225.718,6.596,225.718,8.29356,225.718,16.84074,225.718,6.13393
225.878,7.00405,225.878,6.752,225.878,8.31629,225.878,17.14815,225.878,6.125
226.038,7.01215,226.038,6.768,226.038,8.31061,226.038,17.09259,226.038,6.1375
226.198,7.16599,226.197,6.75,226.197,8.24621,226.197,17.21111,226.197,6.19643
226.357,7.1498,226.357,6.672,226.357,8.32955,226.357,17.08333,226.357,6.14821
226.517,7.37247,226.517,6.712,226.517,8.27083,226.517,17.12222,226.517,6.0875
226.677,7.17409,226.677,6.832,226.677,8.28409,226.677,17.02593,226.677,6.18929
226.836,7.26721,226.836,6.82,226.836,8.36553,226.836,16.94815,226.836,6.2125
226.996,7.15789,226.996,6.896,226.996,8.20265,226.996,17.35556,226.996,6.175
227.156,7.06883,227.156,6.978,227.156,8.21023,227.156,17.05185,227.156,6.16786
227.316,7.2915,227.316,7.022,227.316,8.28598,227.316,17.02778,227.316,6.22321
227.475,6.98381,227.475,6.958,227.475,8.2178,227.475,17.03148,227.475,6.275
227.635,7.11741,227.635,7.004,227.635,8.22538,227.635,17.10556,227.635,6.30536
227.795,7.10526,227.795,6.974,227.795,8.29924,227.795,17.19259,227.795,6.23393
227.955,7.26316,227.955,6.974,227.955,8.40909,227.955,16.99259,227.955,6.22857
228.114,7.04453,228.114,6.984,228.114,8.19508,228.114,17.08889,228.114,6.31429
228.274,7.14575,228.274,6.928,228.274,8.08333,228.274,17.11296,228.274,6.20714
228.434,6.97976,228.434,6.89,228.434,8.31629,228.434,17.03148,228.434,6.24821
228.594,7.08907,228.594,6.898,228.593,8.17614,228.593,17.16296,228.593,6.33214
228.753,7.08097,228.753,6.878,228.753,8.15152,228.753,17.01296,228.753,6.2375
228.913,7.10526,228.913,6.908,228.913,8.16477,228.913,17.00556,228.913,6.28214
229.073,7.03239,229.073,6.96,229.073,8.13447,229.073,17.09444,229.073,6.25714
229.233,7.10931,229.232,6.982,229.232,8.16098,229.232,17.03704,229.232,6.30357
229.392,7.1336,229.392,6.932,229.392,8.0322,229.392,17.13889,229.392,6.28214
229.552,7.05668,229.552,6.79,229.552,8.21023,229.552,17.01852,229.552,6.25893
229.712,6.9919,229.712,6.84,229.712,8.16667,229.712,16.84259,229.712,6.34643
229.872,6.97166,229.871,7.03,229.871,8.00947,229.871,16.99444,229.871,6.31071
230.031,7.19028,230.031,6.918,230.031,8.14773,230.031,17.08148,230.031,6.35357
230.191,7.14575,230.191,6.848,230.191,8.13447,230.191,17.08519,230.191,6.43036
230.351,7.09312,230.351,6.934,230.351,8.16098,230.351,17.03333,230.351,6.31786
230.511,7.05263,230.51,6.836,230.51,8.12689,230.51,17.05556,230.51,6.42143
230.67,7.10526,230.67,6.834,230.67,8.12311,230.67,17.07407,230.67,6.41786
230.83,7.1336,230.83,6.9,230.83,8.19697,230.83,17.0463,230.83,6.41429
230.99,7.08097,230.99,6.87,230.99,8.24811,230.99,17.15741,230.99,6.60179
231.15,7.1417,231.149,6.922,231.149,8.11553,231.149,15.8,231.149,6.40714
231.309,6.98785,231.309,7.03,231.309,8.16098,231.309,16.61481,231.309,6.36429
231.469,7.12955,231.469,6.782,231.469,8.17992,231.469,17.28518,231.469,6.4375
231.629,6.98381,231.629,6.78,231.629,8.06439,231.629,17.13333,231.629,6.54464
231.789,7.18219,231.788,6.902,231.788,8.04167,231.788,17.11111,231.788,6.54464
231.948,7.16194,231.948,6.804,231.948,8.15341,231.948,17.34444,231.948,6.54821
232.108,7.36032,232.108,6.902,232.108,8.05114,232.108,17.28704,232.108,6.56607
232.268,7.16194,232.268,7.05,232.268,8.22538,232.268,17.19444,232.268,6.7125
232.428,6.91903,232.427,6.936,232.427,8.05114,232.427,17.30741,232.427,6.61429
232.587,7.0081,232.587,6.968,232.587,8.2197,232.587,17.47222,232.587,6.59107
232.747,7.03239,232.747,6.892,232.747,7.98295,232.747,17.36481,232.747,6.65
232.907,7.1417,232.907,6.974,232.907,8.08333,232.907,17.34074,232.907,6.62857
233.067,6.93522,233.066,7.036,233.066,8.08144,233.066,17.36667,233.066,6.54643
233.226,7.22672,233.226,7.074,233.226,8.15152,233.226,17.4,233.226,6.54643
233.386,7.16599,233.386,6.976,233.386,8.05682,233.386,17.39074,233.386,6.61071
233.546,7.09717,233.546,7.004,233.546,8.08523,233.546,17.25,233.546,6.61429
233.705,7.10931,233.705,7.034,233.705,8.10417,233.705,17.17593,233.705,6.58393
233.865,7.19028,233.865,6.884,233.865,8.01326,233.865,17.41296,233.865,6.68214
234.025,6.99595,234.025,4.918,234.025,8.08902,234.025,17.31482,234.025,6.76071
234.185,7.29555,234.185,5.396,234.185,8.14962,234.185,17.33519,234.185,6.58929
234.344,7.07287,234.344,6.772,234.344,8.0928,234.344,17.14815,234.344,6.66786
234.504,7.16194,234.504,6.962,234.504,8.07576,234.504,17.17593,234.504,6.75536
234.664,7.23482,234.664,6.946,234.664,8.07386,234.664,17.26481,234.664,6.88393
234.824,7.30769,234.824,7.002,234.824,8.10227,234.824,17.20741,234.824,6.81071
234.983,7.06478,234.983,7.118,234.983,8.10795,234.983,17.27037,234.983,6.88036
235.143,7,235.143,7.108,235.143,8.04924,235.143,17.24444,235.143,6.85
235.303,7.12955,235.303,7.114,235.303,8.07008,235.303,17.28518,235.303,6.68571
235.463,7.06478,235.462,7.136,235.462,8.05303,235.462,17.19815,235.462,6.79286
235.622,6.99595,235.622,7.08,235.622,8.06629,235.622,17.5,235.622,6.86071
235.782,7.10121,235.782,7.132,235.782,7.97727,235.782,17.19815,235.782,6.83393
235.942,7.02429,235.942,7.196,235.942,8.15341,235.942,17.31852,235.942,6.825
236.102,7.25101,236.101,7.15,236.101,7.9697,236.101,17.37037,236.101,6.82857
236.261,7.25506,236.261,7.174,236.261,7.9678,236.261,17.22963,236.261,6.73929
236.421,6.98381,236.421,7.176,236.421,8.0303,236.421,17.19815,236.421,6.85536
236.581,7.08907,236.581,7.084,236.581,7.79167,236.581,17.08333,236.581,6.81071
236.741,7.02429,236.74,7.232,236.74,7.97727,236.74,17.23148,236.74,6.68036
236.9,7.10931,236.9,7.212,236.9,8.00758,236.9,17.30556,236.9,6.85714
237.06,7.10931,237.06,7.082,237.06,7.99432,237.06,17.23519,237.06,6.79643
237.22,7.08097,237.22,7.13,237.22,7.93371,237.22,17.12593,237.22,6.70893
237.38,7.06478,237.379,7.142,237.379,7.9375,237.379,17.25185,237.379,6.66964
237.539,7.0081,237.539,6.972,237.539,8.0322,237.539,17.21296,237.539,6.63929
237.699,7.10931,237.699,7.198,237.699,8.06061,237.699,17.15,237.699,6.77857
237.859,7.11741,237.859,7.06,237.859,7.94886,237.859,17.36667,237.859,6.74107
238.019,7.11741,238.018,7.156,238.018,7.94318,238.018,17.12037,238.018,6.65893
238.178,7.12551,238.178,7.134,238.178,7.92614,238.178,17.11111,238.178,6.66071
238.338,6.9919,238.338,7.012,238.338,7.96402,238.338,17.1463,238.338,6.68571
238.498,7.02834,238.498,7.124,238.498,8.04545,238.498,17.2463,238.498,6.76607
238.658,7.19433,238.657,7.26,238.657,7.98674,238.657,17.17037,238.657,6.64643
238.817,7.15385,238.817,7.13,238.817,8.00947,238.817,17.18518,238.817,6.68214
238.977,7.09717,238.977,7.132,238.977,7.87879,238.977,17.2463,238.977,6.6375
239.137,7,239.137,7.134,239.137,8.00189,239.137,17.18704,239.137,6.68929
239.297,7.05668,239.296,7.186,239.296,7.96402,239.296,17.20185,239.296,6.73036
239.456,7.03644,239.456,7.158,239.456,7.81629,239.456,17.25185,239.456,6.63393
239.616,7.19028,239.616,7.21,239.616,7.98674,239.616,17.15926,239.616,6.71429
239.776,7.40486,239.776,7.148,239.776,7.92614,239.776,17.12222,239.776,6.60536
239.936,7.09312,239.935,7.058,239.935,7.96023,239.935,17.16111,239.935,6.51964
240.095,7.09312,240.095,7.104,240.095,7.83333,240.095,17.13148,240.095,6.5
240.255,7.03644,240.255,7.1,240.255,7.84848,240.255,17.13333,240.255,6.51429
240.415,6.9919,240.415,7.012,240.415,7.73295,240.415,16.96296,240.415,6.55714
240.574,7.06883,240.574,6.968,240.574,7.89962,240.574,17.15741,240.574,6.72857
240.734,7.02024,240.734,7.098,240.734,7.85606,240.734,17.18148,240.734,6.62143
240.894,7.15789,240.894,7.052,240.894,7.88258,240.894,17.18333,240.894,6.53393
241.054,7.1498,241.054,7.024,241.054,7.95265,241.054,17.25,241.054,6.56964
241.213,7.02834,241.213,7.152,241.213,7.85417,241.213,16.99815,241.213,6.44286
241.373,7.04049,241.373,7.056,241.373,7.86364,241.373,17.09074,241.373,6.68214
241.533,7.10526,241.533,7.016,241.533,7.92614,241.533,17.29074,241.533,6.54821
241.693,7.12955,241.693,7.19,241.692,7.83712,241.692,17.20926,241.692,6.58393
241.852,7.11741,241.852,6.986,241.852,7.86553,241.852,17.08148,241.852,6.41071
242.012,7.06883,242.012,7.094,242.012,7.82576,242.012,17.25,242.012,6.54464
242.172,7.25911,242.172,7.202,242.172,7.82008,242.172,17.19815,242.172,6.54286
242.332,7.10121,242.331,6.984,242.331,7.81439,242.331,17.06296,242.331,6.51607
242.491,7.11336,242.491,7.184,242.491,7.78977,242.491,17.19259,242.491,6.50536
242.651,7.18219,242.651,6.934,242.651,7.82008,242.651,17.10185,242.651,6.45536
242.811,7.12146,242.811,7.112,242.811,7.85417,242.811,17.02037,242.811,6.57143
242.971,7.09312,242.97,7.058,242.97,7.7803,242.97,17.12407,242.97,6.51786
243.13,7.17004,243.13,6.986,243.13,7.86742,243.13,17.01852,243.13,6.53036
243.29,7.21053,243.29,7.124,243.29,7.75568,243.29,17.07037,243.29,6.54821
243.45,7.1336,243.45,7.086,243.45,7.83144,243.45,17.0037,243.45,6.53214
243.61,7.19838,243.609,6.972,243.609,7.79545,243.609,17.22407,243.609,6.59286
243.769,7.08907,243.769,6.95,243.769,7.86553,243.769,17.24259,243.769,6.46786
243.929,7.07692,243.929,7.012,243.929,7.75947,243.929,17.01481,243.929,6.52679
244.089,6.92713,244.089,7.13,244.089,7.71212,244.089,17.20926,244.089,6.52679
244.249,7.10931,244.248,7.03,244.248,7.71023,244.248,17.02222,244.248,6.51964
244.408,7.06883,244.408,7.016,244.408,7.73864,244.408,17.13704,244.408,6.55
244.568,7.1498,244.568,6.97,244.568,8.01705,244.568,17.17963,244.568,6.56429
244.728,7.08502,244.728,7.016,244.728,7.8125,244.728,17.12407,244.728,6.50179
244.888,7.07692,244.887,7.142,244.887,7.77462,244.887,16.9963,244.887,6.38036
245.047,6.81781,245.047,6.992,245.047,7.8428,245.047,16.93518,245.047,6.48214
245.207,7.19838,245.207,6.896,245.207,7.71023,245.207,17.10741,245.207,6.42321
245.367,7.10931,245.367,7.124,245.367,7.83333,245.367,17.00926,245.367,6.475
245.527,7.21053,245.526,7.054,245.526,7.75947,245.526,17.00926,245.526,6.40893
245.686,6.94332,245.686,6.968,245.686,7.7803,245.686,16.96482,245.686,6.53036
245.846,7.04049,245.846,7.02,245.846,7.77652,245.846,16.91667,245.846,6.44107
246.006,7.21457,246.006,7.038,246.006,7.69697,246.006,16.97407,246.006,6.52679
246.166,7.12551,246.165,6.984,246.165,7.74811,246.165,16.96296,246.165,6.54107
246.325,7.21862,246.325,7.03,246.325,7.78409,246.325,17.07593,246.325,6.44464
246.485,7,246.485,6.886,246.485,7.66667,246.485,17.08333,246.485,6.36429
246.645,7.21457,246.645,6.928,246.645,7.85227,246.645,17.04259,246.645,6.45893
246.804,7.26316,246.804,6.864,246.804,7.73864,246.804,16.88704,246.804,6.35357
246.964,7.12146,246.964,6.982,246.964,7.64962,246.964,17.17222,246.964,6.55536
247.124,7.10526,247.124,6.928,247.124,7.75947,247.124,17.0537,247.124,6.44286
247.284,7.06883,247.284,7.002,247.284,7.77652,247.284,16.91296,247.284,6.36607
247.443,7,247.443,6.98,247.443,7.625,247.443,17.06482,247.443,6.35714
247.603,7.08097,247.603,7.054,247.603,7.73485,247.603,16.99259,247.603,6.41964
247.763,6.9919,247.763,6.904,247.763,7.61174,247.763,17.08704,247.763,6.41786
247.923,7.17409,247.923,6.98,247.923,7.64394,247.923,17.07593,247.923,6.4875
248.082,7.26316,248.082,6.948,248.082,7.62311,248.082,16.93148,248.082,6.44286
248.242,7.26721,248.242,7.038,248.242,7.71591,248.242,17.22963,248.242,6.3375
248.402,7.22672,248.402,6.888,248.402,7.83712,248.402,17.20741,248.402,6.41786
248.562,7.14575,248.561,6.87,248.561,7.72348,248.561,17.08333,248.561,6.35893
248.721,7.00405,248.721,6.934,248.721,7.67235,248.721,17.02407,248.721,6.33571
248.881,6.77733,248.881,7.022,248.881,7.74432,248.881,16.99259,248.881,6.40893
249.041,7.10526,249.041,6.934,249.041,7.77273,249.041,17.08148,249.041,6.38571
249.201,7.11741,249.2,7.044,249.2,7.6572,249.2,17.09444,249.2,6.43214
249.36,7.16194,249.36,6.776,249.36,7.75568,249.36,17.16667,249.36,6.28393
249.52,7.04049,249.52,6.922,249.52,7.51326,249.52,17.06852,249.52,6.425
249.68,7.08097,249.68,6.9,249.68,7.70455,249.68,17.01852,249.68,6.39821
249.84,7.08502,249.839,6.908,249.839,7.57008,249.839,16.86852,249.839,6.29286
249.999,7.02429,249.999,6.904,249.999,7.58144,249.999,16.97407,249.999,6.37679
250.159,7.36032,250.159,6.924,250.159,7.65909,250.159,16.95,250.159,6.26429
250.319,6.94332,250.319,6.97,250.319,7.72159,250.319,17.11296,250.319,6.31607
250.479,7.02834,250.478,6.87,250.478,7.60227,250.478,17.05,250.478,6.32857
250.638,7.21053,250.638,6.932,250.638,7.625,250.638,17.04259,250.638,6.37321
250.798,7.19028,250.798,6.892,250.798,7.64205,250.798,16.96111,250.798,6.3125
250.958,7.1336,250.958,6.874,250.958,7.58333,250.958,16.92037,250.958,6.35179
251.118,7.06478,251.117,6.962,251.117,7.60985,251.117,17.10185,251.117,6.34821
251.277,7.2915,251.277,7.004,251.277,7.69508,251.277,17.05185,251.277,6.3125
251.437,7.05668,251.437,7.078,251.437,7.64583,251.437,16.95555,251.437,6.34821
251.597,7.18219,251.597,7.004,251.597,7.62311,251.597,16.97593,251.597,6.28036
251.757,6.96761,251.756,6.964,251.756,7.69318,251.756,17.0463,251.756,6.18036
251.916,6.95142,251.916,6.964,251.916,7.5947,251.916,16.76481,251.916,6.25179
252.076,7.04453,252.076,6.94,252.076,7.72159,252.076,16.92593,252.076,6.35179
252.236,7.09312,252.236,6.886,252.236,7.65341,252.236,16.9537,252.236,6.25893
252.396,7.08502,252.395,6.918,252.395,7.75379,252.395,16.70926,252.395,6.23214
252.555,7.07287,252.555,6.926,252.555,7.49242,252.555,16.92037,252.555,6.375
252.715,7.06478,252.715,6.962,252.715,7.72348,252.715,16.15185,252.715,6.31071
252.875,7.04858,252.875,6.966,252.875,7.71591,252.875,16.13333,252.875,6.38036
253.035,7.15385,253.034,6.96,253.034,7.72348,253.034,17.07963,253.034,6.28571
253.194,7.11336,253.194,6.838,253.194,7.52462,253.194,17.13519,253.194,6.27679
253.354,7.1417,253.354,6.82,253.354,7.64773,253.354,17.31667,253.354,6.25179
253.514,7.08097,253.514,6.908,253.514,7.61932,253.514,17.22778,253.514,6.33929
